,semester,program,course_code,waitlisted,number_of_students
1566,202070,EC-MS-OPRS,OR542,T,147.0
1567,202070,EC-MS-OPRS,OR568,T,146.0
1568,202070,EC-MS-STAT,STAT544,F,5.0
1569,202070,EC-MS-STAT,STAT554,F,11.0
1570,202070,EC-MS-STAT,STAT663,F,3.0
1571,202070,EC-MS-STAT,STAT544,T,144.0
1572,202070,EC-MS-STAT,STAT554,T,138.0
1573,202070,EC-MS-STAT,STAT663,T,146.0
1574,202070,EC-MS-SWE,CS551,F,30.0
1575,202070,EC-MS-SWE,CS587,F,17.0
1576,202070,EC-MS-SWE,ISA562,F,15.0
1577,202070,EC-MS-SWE,SWE637,F,8.0
1578,202070,EC-MS-SWE,CS551,T,119.0
1579,202070,EC-MS-SWE,CS587,T,132.0
1580,202070,EC-MS-SWE,ISA562,T,134.0
1581,202070,EC-MS-SWE,SWE637,T,141.0
1582,202070,EC-MS-TCOM,ECE542,F,12.0
1583,202070,EC-MS-TCOM,TCOM500,F,9.0
1584,202070,EC-MS-TCOM,TCOM515,F,10.0
1585,202070,EC-MS-TCOM,TCOM610,F,5.0
1586,202070,EC-MS-TCOM,TCOM616,F,5.0
1587,202070,EC-MS-TCOM,TCOM631,F,1.0
1588,202070,EC-MS-TCOM,ECE542,T,137.0
1589,202070,EC-MS-TCOM,TCOM500,T,140.0
1590,202070,EC-MS-TCOM,TCOM515,T,139.0
1591,202070,EC-MS-TCOM,TCOM610,T,144.0
1592,202070,EC-MS-TCOM,TCOM616,T,144.0
1593,202070,EC-MS-TCOM,TCOM631,T,148.0
1594,202110,EC-MS-AIT,AIT512,F,12.0
1595,202110,EC-MS-AIT,AIT524,F,6.0
1596,202110,EC-MS-AIT,AIT542,F,14.0
1597,202110,EC-MS-AIT,AIT580,F,62.0
1598,202110,EC-MS-AIT,AIT582,F,6.0
1599,202110,EC-MS-AIT,AIT660,F,11.0
1600,202110,EC-MS-AIT,AIT664,F,5.0
1601,202110,EC-MS-AIT,AIT690,F,13.0
1602,202110,EC-MS-AIT,AIT512,T,137.0
1603,202110,EC-MS-AIT,AIT524,T,143.0
1604,202110,EC-MS-AIT,AIT542,T,135.0
1605,202110,EC-MS-AIT,AIT580,T,87.0
1606,202110,EC-MS-AIT,AIT582,T,143.0
1607,202110,EC-MS-AIT,AIT660,T,138.0
1608,202110,EC-MS-AIT,AIT664,T,144.0
1609,202110,EC-MS-AIT,AIT690,T,136.0
1610,202110,EC-MS-CEIE,CEIE512,F,2.0
1611,202110,EC-MS-CEIE,CEIE527,F,6.0
1612,202110,EC-MS-CEIE,CEIE575,F,19.0
1613,202110,EC-MS-CEIE,CEIE576,F,22.0
1614,202110,EC-MS-CEIE,CEIE578,F,4.0
1615,202110,EC-MS-CEIE,CEIE605,F,29.0
1616,202110,EC-MS-CEIE,CEIE613,F,4.0
1617,202110,EC-MS-CEIE,CEIE649,F,2.0
1618,202110,EC-MS-CEIE,CEIE795,F,22.0
1619,202110,EC-MS-CEIE,CEIE512,T,147.0
1620,202110,EC-MS-CEIE,CEIE527,T,143.0
1621,202110,EC-MS-CEIE,CEIE575,T,130.0
1622,202110,EC-MS-CEIE,CEIE576,T,127.0
1623,202110,EC-MS-CEIE,CEIE578,T,145.0
1624,202110,EC-MS-CEIE,CEIE605,T,120.0
1625,202110,EC-MS-CEIE,CEIE613,T,145.0
1626,202110,EC-MS-CEIE,CEIE649,T,147.0
1627,202110,EC-MS-CEIE,CEIE795,T,127.0
1628,202110,EC-MS-CPE,CS571,F,4.0
1629,202110,EC-MS-CPE,ECE508,F,13.0
1630,202110,EC-MS-CPE,ECE516,F,9.0
1631,202110,EC-MS-CPE,ECE542,F,12.0
1632,202110,EC-MS-CPE,CS571,T,145.0
1633,202110,EC-MS-CPE,ECE508,T,136.0
1634,202110,EC-MS-CPE,ECE516,T,140.0
1635,202110,EC-MS-CPE,ECE542,T,137.0
1636,202110,EC-MS-CS,CS530,F,149.0
1637,202110,EC-MS-CS,CS531,F,99.0
1638,202110,EC-MS-CS,CS550,F,49.0
1639,202110,EC-MS-CS,CS571,F,4.0
1640,202110,EC-MS-CS,CS580,F,49.0
1641,202110,EC-MS-CS,CS583,F,50.0
1642,202110,EC-MS-CS,CS584,F,9.0
1643,202110,EC-MS-CS,SWE619,F,0.0
1644,202110,EC-MS-CS,SWE621,F,0.0
1645,202110,EC-MS-CS,SWE642,F,17.0
1646,202110,EC-MS-CS,SWE645,F,21.0
1647,202110,EC-MS-CS,CS530,T,0.0
1648,202110,EC-MS-CS,CS531,T,50.0
1649,202110,EC-MS-CS,CS550,T,100.0
1650,202110,EC-MS-CS,CS571,T,145.0
1651,202110,EC-MS-CS,CS580,T,100.0
1652,202110,EC-MS-CS,CS583,T,99.0
1653,202110,EC-MS-CS,CS584,T,140.0
1654,202110,EC-MS-CS,SWE619,T,149.0
1655,202110,EC-MS-CS,SWE621,T,149.0
1656,202110,EC-MS-CS,SWE642,T,132.0
1657,202110,EC-MS-CS,SWE645,T,128.0
1658,202110,EC-MS-DAEN,AIT524,F,6.0
1659,202110,EC-MS-DAEN,AIT580,F,62.0
1660,202110,EC-MS-DAEN,AIT614,F,6.0
1661,202110,EC-MS-DAEN,AIT622,F,5.0
1662,202110,EC-MS-DAEN,AIT664,F,5.0
1663,202110,EC-MS-DAEN,AIT726,F,2.0
1664,202110,EC-MS-DAEN,CS504,F,105.0
1665,202110,EC-MS-DAEN,ECE508,F,13.0
1666,202110,EC-MS-DAEN,GBUS738,F,4.0
1667,202110,EC-MS-DAEN,HAP720,F,15.0
1668,202110,EC-MS-DAEN,OR531,F,59.0
1669,202110,EC-MS-DAEN,OR541,F,13.0
1670,202110,EC-MS-DAEN,OR542,F,0.0
1671,202110,EC-MS-DAEN,OR568,F,0.0
1672,202110,EC-MS-DAEN,STAT515,F,119.0
1673,202110,EC-MS-DAEN,SYST568,F,0.0
1674,202110,EC-MS-DAEN,SYST573,F,5.0
1675,202110,EC-MS-DAEN,SYST584,F,24.0
1676,202110,EC-MS-DAEN,SYST664,F,4.0
1677,202110,EC-MS-DAEN,AIT524,T,143.0
1678,202110,EC-MS-DAEN,AIT580,T,87.0
1679,202110,EC-MS-DAEN,AIT614,T,143.0
1680,202110,EC-MS-DAEN,AIT622,T,144.0
1681,202110,EC-MS-DAEN,AIT664,T,144.0
1682,202110,EC-MS-DAEN,AIT726,T,147.0
1683,202110,EC-MS-DAEN,CS504,T,44.0
1684,202110,EC-MS-DAEN,ECE508,T,136.0
1685,202110,EC-MS-DAEN,GBUS738,T,145.0
1686,202110,EC-MS-DAEN,HAP720,T,134.0
1687,202110,EC-MS-DAEN,OR531,T,90.0
1688,202110,EC-MS-DAEN,OR541,T,136.0
1689,202110,EC-MS-DAEN,OR542,T,149.0
1690,202110,EC-MS-DAEN,OR568,T,149.0
1691,202110,EC-MS-DAEN,STAT515,T,30.0
1692,202110,EC-MS-DAEN,SYST568,T,149.0
1693,202110,EC-MS-DAEN,SYST573,T,144.0
1694,202110,EC-MS-DAEN,SYST584,T,125.0
1695,202110,EC-MS-DAEN,SYST664,T,145.0
1696,202110,EC-MS-ELEN,ECE580,F,6.0
1697,202110,EC-MS-ELEN,ECE590,F,12.0
1698,202110,EC-MS-ELEN,ECE630,F,2.0
1699,202110,EC-MS-ELEN,ECE635,F,1.0
1700,202110,EC-MS-ELEN,ECE660,F,7.0
1701,202110,EC-MS-ELEN,ECE698,F,5.0
1702,202110,EC-MS-ELEN,ECE699,F,2.0
1703,202110,EC-MS-ELEN,ECE580,T,143.0
1704,202110,EC-MS-ELEN,ECE590,T,137.0
1705,202110,EC-MS-ELEN,ECE630,T,147.0
1706,202110,EC-MS-ELEN,ECE635,T,148.0
1707,202110,EC-MS-ELEN,ECE660,T,142.0
1708,202110,EC-MS-ELEN,ECE698,T,144.0
1709,202110,EC-MS-ELEN,ECE699,T,147.0
1710,202110,EC-MS-ISYS,CS550,F,49.0
1711,202110,EC-MS-ISYS,INFS622,F,80.0
1712,202110,EC-MS-ISYS,SWE625,F,15.0
1713,202110,EC-MS-ISYS,CS550,T,100.0
1714,202110,EC-MS-ISYS,INFS622,T,69.0
1715,202110,EC-MS-ISYS,SWE625,T,134.0
1716,202110,EC-MS-OPRS,OR541,F,13.0
1717,202110,EC-MS-OPRS,OR542,F,2.0
1718,202110,EC-MS-OPRS,OR568,F,3.0
1719,202110,EC-MS-OPRS,OR541,T,136.0
1720,202110,EC-MS-OPRS,OR542,T,147.0
1721,202110,EC-MS-OPRS,OR568,T,146.0
1722,202110,EC-MS-SWE,CS550,F,49.0
1723,202110,EC-MS-SWE,SWE619,F,20.0
1724,202110,EC-MS-SWE,SWE621,F,21.0
1725,202110,EC-MS-SWE,CS550,T,100.0
1726,202110,EC-MS-SWE,SWE619,T,129.0
1727,202110,EC-MS-SWE,SWE621,T,128.0
1728,202110,EC-MS-SYST,SYST505,F,6.0
1729,202110,EC-MS-SYST,SYST510,F,6.0
1730,202110,EC-MS-SYST,SYST520,F,6.0
1731,202110,EC-MS-SYST,SYST505,T,143.0
1732,202110,EC-MS-SYST,SYST510,T,143.0
1733,202110,EC-MS-SYST,SYST520,T,143.0
1734,202110,EC-MS-TCOM,TCOM514,F,9.0
1735,202110,EC-MS-TCOM,TCOM535,F,11.0
1736,202110,EC-MS-TCOM,TCOM652,F,1.0
1737,202110,EC-MS-TCOM,TCOM661,F,7.0
1738,202110,EC-MS-TCOM,TCOM514,T,140.0
1739,202110,EC-MS-TCOM,TCOM535,T,138.0
1740,202110,EC-MS-TCOM,TCOM652,T,148.0
1741,202110,EC-MS-TCOM,TCOM661,T,142.0
1742,202170,EC-MS-AIT,AIT512,F,12.0
1743,202170,EC-MS-AIT,AIT524,F,6.0
1744,202170,EC-MS-AIT,AIT542,F,14.0
1745,202170,EC-MS-AIT,AIT582,F,6.0
1746,202170,EC-MS-AIT,AIT614,F,6.0
1747,202170,EC-MS-AIT,AIT622,F,5.0
1748,202170,EC-MS-AIT,AIT636,F,6.0
1749,202170,EC-MS-AIT,AIT660,F,11.0
1750,202170,EC-MS-AIT,AIT664,F,5.0
1751,202170,EC-MS-AIT,AIT672,F,13.0
1752,202170,EC-MS-AIT,AIT677,F,8.0
1753,202170,EC-MS-AIT,AIT682,F,5.0
1754,202170,EC-MS-AIT,AIT736,F,3.0
1755,202170,EC-MS-AIT,AIT512,T,137.0
1756,202170,EC-MS-AIT,AIT524,T,143.0
1757,202170,EC-MS-AIT,AIT542,T,135.0
1758,202170,EC-MS-AIT,AIT582,T,143.0
1759,202170,EC-MS-AIT,AIT614,T,143.0
1760,202170,EC-MS-AIT,AIT622,T,144.0
1761,202170,EC-MS-AIT,AIT636,T,143.0
1762,202170,EC-MS-AIT,AIT660,T,138.0
1763,202170,EC-MS-AIT,AIT664,T,144.0
1764,202170,EC-MS-AIT,AIT672,T,136.0
1765,202170,EC-MS-AIT,AIT677,T,141.0
1766,202170,EC-MS-AIT,AIT682,T,144.0
1767,202170,EC-MS-AIT,AIT736,T,146.0
1768,202170,EC-MS-BIOE,BENG514,F,3.0
1769,202170,EC-MS-BIOE,BENG520,F,5.0
1770,202170,EC-MS-BIOE,BENG514,T,146.0
1771,202170,EC-MS-BIOE,BENG520,T,144.0
1772,202170,EC-MS-CEIE,CEIE524,F,10.0
1773,202170,EC-MS-CEIE,CEIE571,F,18.0
1774,202170,EC-MS-CEIE,CEIE572,F,24.0
1775,202170,EC-MS-CEIE,CEIE574,F,6.0
1776,202170,EC-MS-CEIE,CEIE601,F,41.0
1777,202170,EC-MS-CEIE,CEIE612,F,6.0
1778,202170,EC-MS-CEIE,CEIE634,F,11.0
1779,202170,EC-MS-CEIE,CEIE635,F,17.0
1780,202170,EC-MS-CEIE,CEIE795,F,22.0
1781,202170,EC-MS-CEIE,GGS553,F,7.0
1782,202170,EC-MS-CEIE,CEIE524,T,139.0
1783,202170,EC-MS-CEIE,CEIE571,T,131.0
1784,202170,EC-MS-CEIE,CEIE572,T,125.0
1785,202170,EC-MS-CEIE,CEIE574,T,143.0
1786,202170,EC-MS-CEIE,CEIE601,T,108.0
1787,202170,EC-MS-CEIE,CEIE612,T,143.0
1788,202170,EC-MS-CEIE,CEIE634,T,138.0
1789,202170,EC-MS-CEIE,CEIE635,T,132.0
1790,202170,EC-MS-CEIE,CEIE795,T,127.0
1791,202170,EC-MS-CEIE,GGS553,T,142.0
1792,202170,EC-MS-CPE,ECE505,F,22.0
1793,202170,EC-MS-CPE,ECE511,F,48.0
1794,202170,EC-MS-CPE,ECE512,F,6.0
1795,202170,EC-MS-CPE,ECE527,F,15.0
1796,202170,EC-MS-CPE,ECE542,F,12.0
1797,202170,EC-MS-CPE,ECE545,F,27.0
1798,202170,EC-MS-CPE,ECE552,F,4.0
1799,202170,EC-MS-CPE,ECE590,F,12.0
1800,202170,EC-MS-CPE,ECE616,F,23.0
1801,202170,EC-MS-CPE,ECE646,F,12.0
1802,202170,EC-MS-CPE,ECE505,T,127.0
1803,202170,EC-MS-CPE,ECE511,T,101.0
1804,202170,EC-MS-CPE,ECE512,T,143.0
1805,202170,EC-MS-CPE,ECE527,T,134.0
1806,202170,EC-MS-CPE,ECE542,T,137.0
1807,202170,EC-MS-CPE,ECE545,T,122.0
1808,202170,EC-MS-CPE,ECE552,T,145.0
1809,202170,EC-MS-CPE,ECE590,T,137.0
1810,202170,EC-MS-CPE,ECE616,T,126.0
1811,202170,EC-MS-CPE,ECE646,T,137.0
1812,202170,EC-MS-CS,CS530,F,96.0
1813,202170,EC-MS-CS,CS531,F,132.0
1814,202170,EC-MS-CS,CS550,F,49.0
1815,202170,EC-MS-CS,CS551,F,30.0
1816,202170,EC-MS-CS,CS555,F,24.0
1817,202170,EC-MS-CS,CS580,F,0.0
1818,202170,EC-MS-CS,CS583,F,23.0
1819,202170,EC-MS-CS,CS584,F,41.0
1820,202170,EC-MS-CS,CS587,F,12.0
1821,202170,EC-MS-CS,CS595,F,0.0
1822,202170,EC-MS-CS,CS600,F,0.0
1823,202170,EC-MS-CS,CS681,F,0.0
1824,202170,EC-MS-CS,CS687,F,6.0
1825,202170,EC-MS-CS,CS688,F,0.0
1826,202170,EC-MS-CS,CS695,F,0.0
1827,202170,EC-MS-CS,CS795,F,0.0
1828,202170,EC-MS-CS,INFS740,F,0.0
1829,202170,EC-MS-CS,ISA562,F,0.0
1830,202170,EC-MS-CS,ISA564,F,0.0
1831,202170,EC-MS-CS,ISA681,F,0.0
1832,202170,EC-MS-CS,SWE619,F,0.0
1833,202170,EC-MS-CS,SWE621,F,21.0
1834,202170,EC-MS-CS,SWE622,F,0.0
1835,202170,EC-MS-CS,SWE632,F,0.0
1836,202170,EC-MS-CS,SWE637,F,0.0
1837,202170,EC-MS-CS,SWE642,F,0.0
1838,202170,EC-MS-CS,SWE645,F,11.0
1839,202170,EC-MS-CS,SWE681,F,2.0
1840,202170,EC-MS-CS,CS530,T,53.0
1841,202170,EC-MS-CS,CS531,T,17.0
1842,202170,EC-MS-CS,CS550,T,100.0
1843,202170,EC-MS-CS,CS551,T,119.0
1844,202170,EC-MS-CS,CS555,T,125.0
1845,202170,EC-MS-CS,CS580,T,149.0
1846,202170,EC-MS-CS,CS583,T,126.0
1847,202170,EC-MS-CS,CS584,T,108.0
1848,202170,EC-MS-CS,CS587,T,137.0
1849,202170,EC-MS-CS,CS595,T,149.0
1850,202170,EC-MS-CS,CS600,T,149.0
1851,202170,EC-MS-CS,CS681,T,149.0
1852,202170,EC-MS-CS,CS687,T,143.0
1853,202170,EC-MS-CS,CS688,T,149.0
1854,202170,EC-MS-CS,CS695,T,149.0
1855,202170,EC-MS-CS,CS795,T,149.0
1856,202170,EC-MS-CS,INFS740,T,149.0
1857,202170,EC-MS-CS,ISA562,T,149.0
1858,202170,EC-MS-CS,ISA564,T,149.0
1859,202170,EC-MS-CS,ISA681,T,149.0
1860,202170,EC-MS-CS,SWE619,T,149.0
1861,202170,EC-MS-CS,SWE621,T,128.0
1862,202170,EC-MS-CS,SWE622,T,149.0
1863,202170,EC-MS-CS,SWE632,T,149.0
1864,202170,EC-MS-CS,SWE637,T,149.0
1865,202170,EC-MS-CS,SWE642,T,149.0
1866,202170,EC-MS-CS,SWE645,T,138.0
1867,202170,EC-MS-CS,SWE681,T,147.0
1868,202170,EC-MS-DAEN,AIT524,F,6.0
1869,202170,EC-MS-DAEN,AIT526,F,4.0
1870,202170,EC-MS-DAEN,AIT580,F,62.0
1871,202170,EC-MS-DAEN,AIT582,F,6.0
1872,202170,EC-MS-DAEN,AIT614,F,6.0
1873,202170,EC-MS-DAEN,AIT622,F,5.0
1874,202170,EC-MS-DAEN,AIT664,F,5.0
1875,202170,EC-MS-DAEN,AIT736,F,3.0
1876,202170,EC-MS-DAEN,CS504,F,96.0
1877,202170,EC-MS-DAEN,ECE527,F,15.0
1878,202170,EC-MS-DAEN,GBUS738,F,4.0
1879,202170,EC-MS-DAEN,INFS740,F,10.0
1880,202170,EC-MS-DAEN,OR531,F,73.0
1881,202170,EC-MS-DAEN,OR541,F,9.0
1882,202170,EC-MS-DAEN,OR542,F,0.0
1883,202170,EC-MS-DAEN,OR568,F,0.0
1884,202170,EC-MS-DAEN,OR604,F,11.0
1885,202170,EC-MS-DAEN,STAT515,F,108.0
1886,202170,EC-MS-DAEN,STAT544,F,0.0
1887,202170,EC-MS-DAEN,STAT554,F,11.0
1888,202170,EC-MS-DAEN,SYST568,F,8.0
1889,202170,EC-MS-DAEN,SYST573,F,5.0
1890,202170,EC-MS-DAEN,AIT524,T,143.0
1891,202170,EC-MS-DAEN,AIT526,T,145.0
1892,202170,EC-MS-DAEN,AIT580,T,87.0
1893,202170,EC-MS-DAEN,AIT582,T,143.0
1894,202170,EC-MS-DAEN,AIT614,T,143.0
1895,202170,EC-MS-DAEN,AIT622,T,144.0
1896,202170,EC-MS-DAEN,AIT664,T,144.0
1897,202170,EC-MS-DAEN,AIT736,T,146.0
1898,202170,EC-MS-DAEN,CS504,T,53.0
1899,202170,EC-MS-DAEN,ECE527,T,134.0
1900,202170,EC-MS-DAEN,GBUS738,T,145.0
1901,202170,EC-MS-DAEN,INFS740,T,139.0
1902,202170,EC-MS-DAEN,OR531,T,76.0
1903,202170,EC-MS-DAEN,OR541,T,140.0
1904,202170,EC-MS-DAEN,OR542,T,149.0
1905,202170,EC-MS-DAEN,OR568,T,149.0
1906,202170,EC-MS-DAEN,OR604,T,138.0
1907,202170,EC-MS-DAEN,STAT515,T,41.0
1908,202170,EC-MS-DAEN,STAT544,T,149.0
1909,202170,EC-MS-DAEN,STAT554,T,138.0
1910,202170,EC-MS-DAEN,SYST568,T,141.0
1911,202170,EC-MS-DAEN,SYST573,T,144.0
1912,202170,EC-MS-ELEN,ECE505,F,22.0
1913,202170,EC-MS-ELEN,ECE511,F,48.0
1914,202170,EC-MS-ELEN,ECE521,F,8.0
1915,202170,EC-MS-ELEN,ECE527,F,15.0
1916,202170,EC-MS-ELEN,ECE528,F,9.0
1917,202170,EC-MS-ELEN,ECE542,F,12.0
1918,202170,EC-MS-ELEN,ECE552,F,4.0
1919,202170,EC-MS-ELEN,ECE584,F,8.0
1920,202170,EC-MS-ELEN,ECE586,F,4.0
1921,202170,EC-MS-ELEN,ECE590,F,12.0
1922,202170,EC-MS-ELEN,ECE505,T,127.0
1923,202170,EC-MS-ELEN,ECE511,T,101.0
1924,202170,EC-MS-ELEN,ECE521,T,141.0
1925,202170,EC-MS-ELEN,ECE527,T,134.0
1926,202170,EC-MS-ELEN,ECE528,T,140.0
1927,202170,EC-MS-ELEN,ECE542,T,137.0
1928,202170,EC-MS-ELEN,ECE552,T,145.0
1929,202170,EC-MS-ELEN,ECE584,T,141.0
1930,202170,EC-MS-ELEN,ECE586,T,145.0
1931,202170,EC-MS-ELEN,ECE590,T,137.0
1932,202170,EC-MS-ISA,CS531,F,145.0
1933,202170,EC-MS-ISA,CS555,F,28.0
1934,202170,EC-MS-ISA,DFOR663,F,1.0
1935,202170,EC-MS-ISA,DFOR761,F,7.0
1936,202170,EC-MS-ISA,DFOR780,F,7.0
1937,202170,EC-MS-ISA,ECE646,F,12.0
1938,202170,EC-MS-ISA,INFS501,F,33.0
1939,202170,EC-MS-ISA,INFS515,F,6.0
1940,202170,EC-MS-ISA,INFS519,F,23.0
1941,202170,EC-MS-ISA,INFS612,F,8.0
1942,202170,EC-MS-ISA,INFS740,F,10.0
1943,202170,EC-MS-ISA,ISA562,F,15.0
1944,202170,EC-MS-ISA,ISA564,F,7.0
1945,202170,EC-MS-ISA,ISA656,F,3.0
1946,202170,EC-MS-ISA,ISA681,F,6.0
1947,202170,EC-MS-ISA,SWE619,F,20.0
1948,202170,EC-MS-ISA,CS531,T,4.0
1949,202170,EC-MS-ISA,CS555,T,121.0
1950,202170,EC-MS-ISA,DFOR663,T,148.0
1951,202170,EC-MS-ISA,DFOR761,T,142.0
1952,202170,EC-MS-ISA,DFOR780,T,142.0
1953,202170,EC-MS-ISA,ECE646,T,137.0
1954,202170,EC-MS-ISA,INFS501,T,116.0
1955,202170,EC-MS-ISA,INFS515,T,143.0
1956,202170,EC-MS-ISA,INFS519,T,126.0
1957,202170,EC-MS-ISA,INFS612,T,141.0
1958,202170,EC-MS-ISA,INFS740,T,139.0
1959,202170,EC-MS-ISA,ISA562,T,134.0
1960,202170,EC-MS-ISA,ISA564,T,142.0
1961,202170,EC-MS-ISA,ISA656,T,146.0
1962,202170,EC-MS-ISA,ISA681,T,143.0
1963,202170,EC-MS-ISA,SWE619,T,129.0
1964,202170,EC-MS-ISYS,CS531,F,145.0
1965,202170,EC-MS-ISYS,CS550,F,49.0
1966,202170,EC-MS-ISYS,INFS501,F,33.0
1967,202170,EC-MS-ISYS,INFS515,F,6.0
1968,202170,EC-MS-ISYS,INFS519,F,23.0
1969,202170,EC-MS-ISYS,INFS622,F,80.0
1970,202170,EC-MS-ISYS,INFS740,F,10.0
1971,202170,EC-MS-ISYS,SWE642,F,17.0
1972,202170,EC-MS-ISYS,SWE645,F,21.0
1973,202170,EC-MS-ISYS,CS531,T,4.0
1974,202170,EC-MS-ISYS,CS550,T,100.0
1975,202170,EC-MS-ISYS,INFS501,T,116.0
1976,202170,EC-MS-ISYS,INFS515,T,143.0
1977,202170,EC-MS-ISYS,INFS519,T,126.0
1978,202170,EC-MS-ISYS,INFS622,T,69.0
1979,202170,EC-MS-ISYS,INFS740,T,139.0
1980,202170,EC-MS-ISYS,SWE642,T,132.0
1981,202170,EC-MS-ISYS,SWE645,T,128.0
1982,202170,EC-MS-SWE,CS550,F,49.0
1983,202170,EC-MS-SWE,CS580,F,50.0
1984,202170,EC-MS-SWE,OR531,F,73.0
1985,202170,EC-MS-SWE,SWE619,F,20.0
1986,202170,EC-MS-SWE,SWE621,F,21.0
1987,202170,EC-MS-SWE,SWE632,F,22.0
1988,202170,EC-MS-SWE,SWE637,F,8.0
1989,202170,EC-MS-SWE,SWE642,F,17.0
1990,202170,EC-MS-SWE,CS550,T,100.0
1991,202170,EC-MS-SWE,CS580,T,99.0
1992,202170,EC-MS-SWE,OR531,T,76.0
1993,202170,EC-MS-SWE,SWE619,T,129.0
1994,202170,EC-MS-SWE,SWE621,T,128.0
1995,202170,EC-MS-SWE,SWE632,T,127.0
1996,202170,EC-MS-SWE,SWE637,T,141.0
1997,202170,EC-MS-SWE,SWE642,T,132.0
1998,202170,EC-MS-TCOM,TCOM500,F,9.0
1999,202170,EC-MS-TCOM,TCOM515,F,10.0
2000,202170,EC-MS-TCOM,TCOM610,F,5.0
2001,202170,EC-MS-TCOM,TCOM660,F,7.0
2002,202170,EC-MS-TCOM,TCOM500,T,140.0
2003,202170,EC-MS-TCOM,TCOM515,T,139.0
2004,202170,EC-MS-TCOM,TCOM610,T,144.0
2005,202170,EC-MS-TCOM,TCOM660,T,142.0
2006,202210,EC-MS-AIT,AIT512,F,12.0
2007,202210,EC-MS-AIT,AIT524,F,6.0
2008,202210,EC-MS-AIT,AIT542,F,14.0
2009,202210,EC-MS-AIT,AIT580,F,62.0
2010,202210,EC-MS-AIT,AIT602,F,2.0
2011,202210,EC-MS-AIT,AIT622,F,5.0
2012,202210,EC-MS-AIT,AIT664,F,5.0
2013,202210,EC-MS-AIT,AIT512,T,137.0
2014,202210,EC-MS-AIT,AIT524,T,143.0
2015,202210,EC-MS-AIT,AIT542,T,135.0
2016,202210,EC-MS-AIT,AIT580,T,87.0
2017,202210,EC-MS-AIT,AIT602,T,147.0
2018,202210,EC-MS-AIT,AIT622,T,144.0
2019,202210,EC-MS-AIT,AIT664,T,144.0
2020,202210,EC-MS-CEIE,CEIE526,F,5.0
2021,202210,EC-MS-CEIE,CEIE562,F,5.0
2022,202210,EC-MS-CEIE,CEIE575,F,19.0
2023,202210,EC-MS-CEIE,CEIE576,F,22.0
2024,202210,EC-MS-CEIE,CEIE578,F,4.0
2025,202210,EC-MS-CEIE,CEIE605,F,29.0
2026,202210,EC-MS-CEIE,CEIE611,F,5.0
2027,202210,EC-MS-CEIE,CEIE677,F,2.0
2028,202210,EC-MS-CEIE,CEIE767,F,2.0
2029,202210,EC-MS-CEIE,CEIE795,F,22.0
2030,202210,EC-MS-CEIE,STAT554,F,11.0
2031,202210,EC-MS-CEIE,CEIE526,T,144.0
2032,202210,EC-MS-CEIE,CEIE562,T,144.0
2033,202210,EC-MS-CEIE,CEIE575,T,130.0
2034,202210,EC-MS-CEIE,CEIE576,T,127.0
2035,202210,EC-MS-CEIE,CEIE578,T,145.0
2036,202210,EC-MS-CEIE,CEIE605,T,120.0
2037,202210,EC-MS-CEIE,CEIE611,T,144.0
2038,202210,EC-MS-CEIE,CEIE677,T,147.0
2039,202210,EC-MS-CEIE,CEIE767,T,147.0
2040,202210,EC-MS-CEIE,CEIE795,T,127.0
2041,202210,EC-MS-CEIE,STAT554,T,138.0
2042,202210,EC-MS-CPE,ECE508,F,13.0
2043,202210,EC-MS-CPE,ECE516,F,9.0
2044,202210,EC-MS-CPE,ECE542,F,12.0
2045,202210,EC-MS-CPE,ECE580,F,6.0
2046,202210,EC-MS-CPE,ECE611,F,12.0
2047,202210,EC-MS-CPE,ECE612,F,8.0
2048,202210,EC-MS-CPE,ECE615,F,4.0
2049,202210,EC-MS-CPE,ECE508,T,136.0
2050,202210,EC-MS-CPE,ECE516,T,140.0
2051,202210,EC-MS-CPE,ECE542,T,137.0
2052,202210,EC-MS-CPE,ECE580,T,143.0
2053,202210,EC-MS-CPE,ECE611,T,137.0
2054,202210,EC-MS-CPE,ECE612,T,141.0
2055,202210,EC-MS-CPE,ECE615,T,145.0
2056,202210,EC-MS-CS,CS530,F,125.0
2057,202210,EC-MS-CS,CS531,F,96.0
2058,202210,EC-MS-CS,CS540,F,10.0
2059,202210,EC-MS-CS,CS550,F,49.0
2060,202210,EC-MS-CS,CS571,F,4.0
2061,202210,EC-MS-CS,CS580,F,50.0
2062,202210,EC-MS-CS,CS583,F,52.0
2063,202210,EC-MS-CS,CS584,F,12.0
2064,202210,EC-MS-CS,CS587,F,0.0
2065,202210,EC-MS-CS,CS695,F,5.0
2066,202210,EC-MS-CS,ISA562,F,0.0
2067,202210,EC-MS-CS,ISA681,F,0.0
2068,202210,EC-MS-CS,SWE619,F,11.0
2069,202210,EC-MS-CS,SWE621,F,21.0
2070,202210,EC-MS-CS,SWE622,F,12.0
2071,202210,EC-MS-CS,CS530,T,24.0
2072,202210,EC-MS-CS,CS531,T,53.0
2073,202210,EC-MS-CS,CS540,T,139.0
2074,202210,EC-MS-CS,CS550,T,100.0
2075,202210,EC-MS-CS,CS571,T,145.0
2076,202210,EC-MS-CS,CS580,T,99.0
2077,202210,EC-MS-CS,CS583,T,97.0
2078,202210,EC-MS-CS,CS584,T,137.0
