,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
1167,201770,Fall 2017,201670,Fall 2016,CEC10468,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 584,CS 584 001,Lecture,F2F,'--,3,3
1168,201770,Fall 2017,201670,Fall 2016,CEC10468,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 630,CS 630 001,Lecture,F2F,'--,3,3
1169,201770,Fall 2017,201670,Fall 2016,CEC10468,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,INFS 740,INFS 740 001,Lecture,F2F,'--,3,3
1170,201770,Fall 2017,201670,Fall 2016,CEC10468,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,SWE 619,SWE 619 002,Lecture,F2F,'--,3,3
1171,201770,Fall 2017,201670,Fall 2016,CEC10472,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,SYST 542,SYST 542 001,Lecture,F2F,'--,3,3
1172,201770,Fall 2017,201670,Fall 2016,CEC10472,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,SYST 573,SYST 573 001,Lecture,F2F,'--,3,3
1173,201770,Fall 2017,201670,Fall 2016,CEC10472,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/21/2017,OR 604,OR 604 001,Lecture,F2F,'--,3,3
1174,201770,Fall 2017,201670,Fall 2016,CEC10479,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 580,CS 580 001,Lecture,F2F,'--,3,3
1175,201770,Fall 2017,201670,Fall 2016,CEC10479,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 584,CS 584 001,Lecture,F2F,'--,3,3
1176,201770,Fall 2017,201670,Fall 2016,CEC10479,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/12/2017,SWE 632,SWE 632 002,Lecture,F2F,'--,3,3
1177,201770,Fall 2017,201670,Fall 2016,CEC10479,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,Wait Listed,4/11/2017,CS 630,CS 630 001,Lecture,F2F,'--,3,0
1178,201770,Fall 2017,201670,Fall 2016,CEC10482,F1 Visa,'--,GR,Master,VSE,MS Telecommunications,VS-MS-TCOM,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/17/2017,TCOM 750,TCOM 750 001,Seminar,F2F,'--,3,3
1179,201770,Fall 2017,201670,Fall 2016,CEC10482,F1 Visa,'--,GR,Master,VSE,MS Telecommunications,VS-MS-TCOM,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/25/2017,TCOM 610,TCOM 610 001,Lecture,F2F,'--,3,3
1180,201770,Fall 2017,201670,Fall 2016,CEC10486,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 580,AIT 580 001,Lecture,F2F,'--,3,3
1181,201770,Fall 2017,201670,Fall 2016,CEC10486,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 582,AIT 582 001,Lecture,F2F,'--,3,3
1182,201770,Fall 2017,201670,Fall 2016,CEC10486,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 614,AIT 614 DL1,Lecture,Online,N,3,3
1183,201770,Fall 2017,201670,Fall 2016,CEC10486,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,OR 538,OR 538 001,Lecture,F2F,'--,3,3
1184,201770,Fall 2017,201670,Fall 2016,CEC10487,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 580,AIT 580 001,Lecture,F2F,'--,3,3
1185,201770,Fall 2017,201670,Fall 2016,CEC10487,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 582,AIT 582 001,Lecture,F2F,'--,3,3
1186,201770,Fall 2017,201670,Fall 2016,CEC10487,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 614,AIT 614 DL1,Lecture,Online,N,3,3
1187,201770,Fall 2017,201670,Fall 2016,CEC10487,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,OR 538,OR 538 001,Lecture,F2F,'--,3,3
1188,201770,Fall 2017,201670,Fall 2016,CEC10494,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 590,ECE 590 003,Lec/Sem #1,F2F,'--,3,3
1189,201770,Fall 2017,201670,Fall 2016,CEC10494,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 646,ECE 646 001,Lecture,F2F,'--,3,3
1190,201770,Fall 2017,201670,Fall 2016,CEC10494,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 681,ECE 681 001,Lecture,F2F,'--,3,3
1191,201770,Fall 2017,201670,Fall 2016,CEC10494,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 699,ECE 699 007,Lec/Sem #7,F2F,'--,3,3
